source_row_id,source_dataset,day_only,month,year,site_raw,district_raw,origin_larvae_collection_raw,breeding_site_type_raw,agri_insecticide_1_raw,agri_insecticide_2_raw,agri_insecticide_3_raw,anopheles_species_raw,species_source_dataset,quality_flag
3162,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3163,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3164,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3165,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3166,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3167,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3168,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3169,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3170,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3171,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3172,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3173,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3174,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3175,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3176,mosquito_behavior_raw.xls,29.0,,,Bukora,Kirehe,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3177,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3178,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3179,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3180,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3181,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3182,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3183,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3184,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3185,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3186,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3187,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3188,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3189,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3190,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3191,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3192,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3193,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3194,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3195,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3196,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3197,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3198,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3199,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3200,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3201,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3202,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3203,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3204,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3205,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3206,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3207,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3208,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3209,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3210,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3211,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3212,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3213,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3214,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3215,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3216,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3217,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3218,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3219,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3220,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3221,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3222,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3223,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3224,mosquito_behavior_raw.xls,15.0,,,Mbazi,Huye,Rice swamp,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3225,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3226,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3227,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3228,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3229,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3230,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3231,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3232,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3233,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3234,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3235,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3236,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3237,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3238,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3239,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3240,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3241,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3242,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3243,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3244,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3245,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3246,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3247,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3248,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3249,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3250,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3251,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3252,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3253,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3254,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3255,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3256,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3257,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3258,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3259,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3260,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3261,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
3262,mosquito_behavior_raw.xls,28.0,,,Nyagatare,Nyagatare,Rice swamps,Irrigated rice,PROFENOFOS 4%,CYPERMETHRINE 4%,ABAMECTIN 1.8%,An.gambiae s.l,IR_data.xls,current_data_descriptive_day_only_no_gps_no_counts_no_effort
